PCADimension1,PCADimension9,PCADimension25,PCADimension27,PCADimension12,PCADimension2,PCADimension8,PCADimension10,PCADimension11,PCADimension23,PCADimension29,PCADimension24,PCADimension6,PCADimension13,BOP.portElec_b.W,BOP.steamTurbine.portHP.p,Time,SC.demand_BOP.y[1]
5.2845576066,1.59515983034,0.578375855184,0.386801239002,-3.26420957259,-3.66169783965,-2.5329836741,-0.0221559259725,-0.179088615772,0.147032060519,0.0535786273861,0.189851220545,0.214219477816,0.618282273796,785320000.0,3904000.0,84680,785360000.0
5.28557681033,1.58739604928,0.575903357044,0.386766282011,-3.26646089215,-3.65732641866,-2.53135129095,-0.0209139931424,-0.175622521888,0.143841466523,0.0552587706232,0.177230959511,0.213886895156,0.609655172855,785360000.0,3904100.0,84690,785390000.0
5.28832172085,1.57562668226,0.573166235998,0.387349970678,-3.26981194189,-3.65106910265,-2.52882510816,-0.0191435129758,-0.170482360483,0.139457457615,0.0575982478326,0.158485624091,0.213414391038,0.596792669999,785390000.0,3904300.0,84700,785430000.0
5.2893130744,1.58443572038,0.575151433848,0.387083354324,-3.26739093653,-3.65604060155,-2.53100866498,-0.0203970130149,-0.173632651552,0.142270147496,0.0559715643111,0.17104868673,0.213823128388,0.60605849013,785430000.0,3904400.0,84710,785470000.0
5.29035351967,1.56676887003,0.569926470385,0.38718626797,-3.2724104863,-3.64597269322,-2.52696991866,-0.0175319063804,-0.166137464767,0.135425493736,0.0596258610437,0.143118754975,0.213046504115,0.586540955826,785470000.0,3904600.0,84720,785510000.0
5.29396818812,1.59455573591,0.578145959148,0.387480257365,-3.26455131599,-3.66207856505,-2.53344436878,-0.0217181983617,-0.176652824906,0.14544309706,0.0540989047593,0.184169712895,0.214378764696,0.616191499913,785510000.0,3904800.0,84730,785540000.0
5.2953002451,1.59505570355,0.577955612076,0.387360870331,-3.26447296124,-3.66243612165,-2.5337106375,-0.0216812349432,-0.176479561753,0.145274232827,0.0541451819973,0.184119606688,0.214421209584,0.616499101719,785540000.0,3904900.0,84740,785580000.0
5.29593424796,1.56844855236,0.570302332648,0.387566496244,-3.27202526501,-3.6472876645,-2.52766326366,-0.0175255966728,-0.165459512332,0.135199054976,0.059560906908,0.142690064461,0.213233063282,0.587401444113,785580000.0,3905100.0,84750,785620000.0
5.29723313023,1.58707429219,0.575414252693,0.387454053502,-3.26691976666,-3.65803796823,-2.53225285652,-0.0202456575583,-0.172613084091,0.141761481271,0.0558817555524,0.170472919138,0.214068929528,0.607559602703,785620000.0,3905300.0,84760,785650000.0
5.2982829072,1.57858565503,0.572719712486,0.38737242282,-3.26934501534,-3.65331896454,-2.53038139894,-0.0188590699529,-0.168985857677,0.138387663001,0.0576664461462,0.157071600074,0.213698885855,0.598247400431,785650000.0,3905400.0,84770,785690000.0
5.29924624863,1.56735521896,0.569291295169,0.387366555152,-3.27257665608,-3.64700363191,-2.52797421196,-0.0171109436338,-0.164156784083,0.133946617569,0.0600315067983,0.139238196218,0.213203088052,0.585930796901,785690000.0,3905600.0,84780,785730000.0
5.30036050326,1.57727462126,0.572098631535,0.387406361242,-3.26991981457,-3.6528016764,-2.53055882819,-0.0185389649415,-0.167835208487,0.137370822217,0.0580758708022,0.153763277623,0.213646744081,0.596685426802,785730000.0,3905700.0,84790,785760000.0
5.30144931456,1.58457118926,0.573673630116,0.387150027726,-3.26791434424,-3.65694684995,-2.53241721655,-0.0196375308287,-0.17038339217,0.139646607645,0.0567869746307,0.164059759998,0.213989976084,0.604338693582,785760000.0,3905900.0,84800,785800000.0
5.30298800543,1.58906185268,0.574622063575,0.387047926441,-3.26667614947,-3.65954536083,-2.53357193596,-0.0202659309391,-0.171755737901,0.140934137078,0.0560386878111,0.169954720628,0.214218824084,0.608887454544,785800000.0,3906100.0,84810,785840000.0
5.30384437101,1.590416905,0.574995436879,0.387129097455,-3.2664486671,-3.66046266896,-2.53417800329,-0.020362578164,-0.172030837128,0.14120434583,0.0557767274698,0.171477283564,0.214266947888,0.610385450264,785840000.0,3906200.0,84820,785880000.0
5.30517308899,1.58914066518,0.57432772897,0.387026702189,-3.26686676336,-3.65984409995,-2.53407355736,-0.0201335008416,-0.171167319633,0.140401345178,0.0561691048206,0.168797702902,0.214225074691,0.608834310419,785870000.0,3906400.0,84830,785910000.0
5.30586321215,1.56078090592,0.566188512859,0.387193355081,-3.27494907845,-3.64384508459,-2.5277409703,-0.0157710507423,-0.159539055362,0.129708742469,0.0618700000919,0.125011668145,0.212944233171,0.57807491804,785910000.0,3906500.0,84840,785950000.0
5.30704367361,1.55380328637,0.564369414406,0.38743600539,-3.27692043495,-3.63997115087,-2.52622223821,-0.0148045440115,-0.156440683983,0.127000724597,0.0632948017433,0.113727982767,0.212664764525,0.570329672751,785950000.0,3906700.0,84850,785990000.0
5.30833954507,1.5682764936,0.568006784459,0.387140209234,-3.2729245635,-3.64830206067,-2.52980994513,-0.0169576171251,-0.161914690179,0.131961217244,0.0605569682608,0.135131437613,0.213319222027,0.585908507988,785990000.0,3906900.0,84860,786020000.0
5.31197203005,1.60263566423,0.577175695292,0.38633045672,-3.26372633791,-3.66935538724,-2.5387808065,-0.0217138135459,-0.176048480496,0.144488900714,0.0535717183165,0.189220266552,0.214746991534,0.624871362155,786020000.0,3907000.0,84870,786060000.0
5.31230732549,1.56315150744,0.566374593103,0.386879085353,-3.27497603532,-3.64705152904,-2.5299326812,-0.0157487611834,-0.159982787601,0.129864368121,0.0614470625217,0.128514832466,0.212972274181,0.582118215512,786060000.0,3907200.0,84880,786100000.0
5.31367597915,1.56959397071,0.567777137493,0.386702672296,-3.27318969461,-3.65071313547,-2.53153496633,-0.0166771471,-0.162137998537,0.131833435104,0.060324182438,0.137374339085,0.213285400018,0.588761032033,786100000.0,3907300.0,84890,786130000.0
5.31469651791,1.57321101338,0.568374328041,0.386510051198,-3.27221172553,-3.65278199213,-2.53257086877,-0.0172954241075,-0.163227492828,0.132776445956,0.0597187784135,0.142110002285,0.213453381844,0.592489695359,786130000.0,3907500.0,84900,786170000.0
5.31557071249,1.57390626344,0.568637164032,0.386619050984,-3.27215887361,-3.65334894899,-2.53306243399,-0.0173925586039,-0.163245470211,0.132847854945,0.059631079994,0.142669411841,0.21348267022,0.593298233967,786170000.0,3907700.0,84910,786210000.0
5.31855526403,1.59657118433,0.574818857556,0.386530399147,-3.26570555731,-3.66638231239,-2.5383283021,-0.0208711666623,-0.171737596877,0.140796679539,0.0552289285231,0.175949002954,0.214565997522,0.617347763687,786210000.0,3907800.0,84920,786240000.0
5.31929744872,1.56798621922,0.566673433396,0.386777714872,-3.27377274154,-3.65014283876,-2.53187736682,-0.0166556257173,-0.159919941872,0.130018850816,0.061036863714,0.131542918265,0.213298748355,0.586150635263,786240000.0,3908000.0,84930,786280000.0
5.32089794236,1.56081045687,0.564541290178,0.386853060176,-3.27578184786,-3.6461924288,-2.53023957836,-0.0154914096626,-0.156727271296,0.12716381385,0.0625492190395,0.119924726732,0.213008810757,0.57812818138,786280000.0,3908200.0,84940,786320000.0
5.32459229755,1.57525203247,0.569129565669,0.387260210157,-3.27169857587,-3.65488709609,-2.53374387395,-0.0177541650983,-0.161991726354,0.132362774537,0.0596520746763,0.140959566078,0.21372825018,0.593562472003,786320000.0,3908300.0,84950,786360000.0
5.32593735189,1.58710077856,0.572048022491,0.387005915138,-3.26838427042,-3.66167257247,-2.53670119113,-0.019695529403,-0.166356131097,0.136339878581,0.0574519941959,0.158223990782,0.214283310488,0.606197482448,786360000.0,3908500.0,84960,786390000.0
5.33914445586,1.59877176549,0.577334028832,0.388778226975,-3.26420299423,-3.66889847518,-2.53761636213,-0.0220707073302,-0.168456191311,0.13969970591,0.0550415177933,0.170291215655,0.215322384278,0.614659439395,786390000.0,3908600.0,84970,786430000.0
5.33994018425,1.58119300798,0.572560008154,0.389128488285,-3.26924844672,-3.65897827877,-2.53374855408,-0.0193795249847,-0.161065775541,0.133032118148,0.0585546659454,0.142716141362,0.214545120504,0.595445123678,786430000.0,3908800.0,84980,786470000.0
5.34107121728,1.5851735375,0.573300882541,0.388943805329,-3.26819251403,-3.66131751579,-2.53489254501,-0.0199874404058,-0.162328018796,0.134148829407,0.0579061558376,0.148091055602,0.214729082088,0.59963029716,786470000.0,3909000.0,84990,786500000.0
5.34219102092,1.56222886876,0.566719916385,0.389081506595,-3.27476064842,-3.64853011097,-2.52987540733,-0.0164701022949,-0.152898337314,0.125490039844,0.0625462039514,0.112701339656,0.213688585366,0.574859481626,786500000.0,3909100.0,85000,786540000.0
5.34329837761,1.58521243337,0.572983457865,0.388876596962,-3.2683909293,-3.66169337242,-2.53550799373,-0.0200642027002,-0.161784630639,0.133624560517,0.0580278359435,0.147108788091,0.214726624759,0.599721945176,786540000.0,3909300.0,85010,786580000.0
5.38173267311,1.58887536468,0.580857474961,0.395870531632,-3.26316268236,-3.66574894914,-2.53061249397,-0.0225185291061,-0.156830097857,0.132006671225,0.0559540659513,0.135908531785,0.216452600259,0.592424369823,786580000.0,3909400.0,85020,786610000.0
5.38286665167,1.58247639723,0.578810417683,0.39579187907,-3.2649965974,-3.66228049225,-2.52928522881,-0.0215379241376,-0.154068713161,0.129431290657,0.0572846463305,0.125807083668,0.216167001451,0.585483262487,786610000.0,3909600.0,85030,786650000.0
5.38390665146,1.59793420729,0.583054453082,0.395717009382,-3.26073838161,-3.67114632829,-2.53315051172,-0.0239846712359,-0.159923833054,0.134837913432,0.0542906956562,0.148675120286,0.216873691359,0.602140644563,786650000.0,3909800.0,85040,786690000.0
5.38524729358,1.61100017573,0.586287199532,0.395452174813,-3.25709147679,-3.67861140918,-2.536365519,-0.0260271244006,-0.164772708297,0.139253085929,0.0518463458838,0.167768691584,0.21747428822,0.616079084408,786690000.0,3909900.0,85050,786720000.0
5.38612245995,1.59728630158,0.582123991185,0.395438374177,-3.26103305101,-3.67091588659,-2.53342203666,-0.0239290467435,-0.158985876357,0.133889352241,0.0546540550407,0.146260725136,0.216848561765,0.601160268826,786720000.0,3910100.0,85060,786760000.0
5.38738385836,1.60523681293,0.584427509163,0.395495642758,-3.25889678556,-3.67563325982,-2.53559599699,-0.0252600603709,-0.161865578208,0.136613328148,0.0531344562322,0.157814717881,0.217220622549,0.609792077835,786760000.0,3910200.0,85070,786800000.0
5.38827727829,1.58679580437,0.578994989309,0.39560428277,-3.26412259271,-3.66513473942,-2.53144071738,-0.0224290877953,-0.154087474875,0.129503877024,0.0569367711208,0.128793225829,0.21640178486,0.589514436882,786800000.0,3910400.0,85080,786840000.0
5.38989688735,1.61426629333,0.586254212015,0.395234930622,-3.25643090725,-3.68080257357,-2.53797149653,-0.0265584765855,-0.164687149128,0.139189321026,0.0515896863967,0.1697934084,0.217651168548,0.619024916523,786840000.0,3910600.0,85090,786870000.0
5.39033984994,1.59085782578,0.579769811569,0.395568930018,-3.26311996502,-3.66752508979,-2.53277741855,-0.023045551603,-0.154985673241,0.130372070764,0.0563112379018,0.133383052364,0.216603358809,0.593523507724,786870000.0,3910700.0,85100,786910000.0
5.39171118535,1.58911610954,0.579088116882,0.395526507158,-3.26366464039,-3.66673556511,-2.53267040317,-0.0229158781102,-0.15398791945,0.129462721094,0.05673091797,0.130179178508,0.216529131414,0.591656461013,786910000.0,3910900.0,85110,786950000.0
5.39295145444,1.58496598056,0.577623483643,0.395421458379,-3.26483204202,-3.66450216114,-2.53183283229,-0.0223537299392,-0.152079517154,0.127686348986,0.057660364526,0.123383543403,0.216359758777,0.58705733985,786950000.0,3911000.0,85120,786980000.0
5.39422516745,1.60253549563,0.58245800073,0.395296076513,-3.26006502488,-3.67473843137,-2.5362448719,-0.02486930494,-0.15887385464,0.133906008096,0.0542120854839,0.149745960477,0.217136911231,0.606208293798,786980000.0,3911200.0,85130,787020000.0
5.39783656457,1.5923640711,0.579653112902,0.395179068803,-3.26331509486,-3.67049012145,-2.53484624044,-0.0231248877316,-0.155092935217,0.130223695964,0.0560457890051,0.135756844246,0.216597282638,0.596792243669,787020000.0,3911400.0,85140,787060000.0
5.39906289563,1.60556084593,0.582891248,0.394902539625,-3.25964138368,-3.67799068469,-2.53806234148,-0.0251122243575,-0.159986877725,0.134670459741,0.0535812065144,0.155001445767,0.217200726362,0.610825842625,787060000.0,3911500.0,85150,787090000.0
5.40229833571,1.59234318554,0.579891285591,0.395665933061,-3.26332538819,-3.6708428526,-2.53505431441,-0.0231339096215,-0.154116901033,0.129745854287,0.0562157703242,0.133646068063,0.216687900493,0.596107464658,787090000.0,3911700.0,85160,787130000.0
5.40359954357,1.60089477288,0.581902097201,0.395461741567,-3.26093238773,-3.675736521,-2.53722712248,-0.0245661141164,-0.157149630438,0.1325023897,0.0546316546184,0.145844981933,0.217087879165,0.605146381218,787130000.0,3911900.0,85170,787170000.0
5.40457711999,1.60706649171,0.583236358394,0.395256878258,-3.25924430827,-3.67927298427,-2.53888732821,-0.0255897245436,-0.159281079247,0.134415262908,0.0535501628882,0.154524769868,0.217368856547,0.611686640775,787170000.0,3912000.0,85180,787200000.0
5.40564675773,1.61090835364,0.583882059925,0.395035009532,-3.25826100521,-3.68155087237,-2.54000294766,-0.0260785843623,-0.160512094928,0.135462161043,0.0529169973687,0.159748394432,0.217535484931,0.615753153147,787200000.0,3912200.0,85190,787240000.0
5.40681188744,1.58812489229,0.577827320419,0.395476127122,-3.26472258507,-3.66884147947,-2.53489683131,-0.0226609865178,-0.151166663348,0.127046467023,0.0574172498311,0.124621765632,0.216532936752,0.591073627147,787240000.0,3912300.0,85200,787280000.0
5.4081538164,1.61171265045,0.58391699065,0.395070828517,-3.25813922964,-3.68228172261,-2.54055196013,-0.0262071665663,-0.160243050304,0.135299301511,0.0528869241618,0.159777995873,0.217597604183,0.616423660377,787280000.0,3912500.0,85210,787320000.0
5.40929164021,1.60894095375,0.582826802345,0.395012780878,-3.25892935849,-3.68071871687,-2.54008234151,-0.0259182305591,-0.158736475948,0.133920650801,0.0535460281517,0.154682827775,0.217487312329,0.613175327161,787320000.0,3912700.0,85220,787350000.0
5.41053019951,1.60367410846,0.581510669365,0.395228045181,-3.2605433692,-3.67798247285,-2.53918958421,-0.025129000166,-0.156351188522,0.131827696954,0.0546237527453,0.14616052073,0.217255762048,0.607533833707,787350000.0,3912800.0,85230,787390000.0
5.41576034982,1.59662635006,0.580629582235,0.396222434406,-3.26236649908,-3.67462099207,-2.53753924515,-0.024167671437,-0.152812961664,0.129308953434,0.056032108723,0.133988815181,0.217069789688,0.599416239335,787390000.0,3913000.0,85240,787430000.0
5.41689772869,1.61126091167,0.584227796238,0.395871626385,-3.25834764338,-3.68303179595,-2.54116597252,-0.0262811988171,-0.158372183118,0.134291417213,0.0532230058484,0.155678911059,0.217715038115,0.615193859901,787430000.0,3913100.0,85250,787460000.0
5.41772524857,1.59960617695,0.581055101693,0.396133379593,-3.26172442232,-3.67647541256,-2.53868456059,-0.0245155714621,-0.153353493357,0.12979253981,0.05560525687,0.137141425674,0.217204891872,0.602406034328,787460000.0,3913300.0,85260,787500000.0
5.41862938667,1.58589538317,0.576969804171,0.396211417003,-3.26561445489,-3.66866752388,-2.53564809633,-0.0224562423205,-0.147470260123,0.124430005105,0.0584684995979,0.11533838727,0.216602073969,0.587259392695,787500000.0,3913500.0,85270,787540000.0
5.42054291495,1.61813426394,0.585551976823,0.395726858275,-3.25661671181,-3.68724254639,-2.5434271045,-0.0273770461892,-0.16007994835,0.135910365978,0.0521596320666,0.163975128986,0.218052810292,0.62223038686,787540000.0,3913600.0,85280,787570000.0
5.42104874923,1.59989979957,0.580568519666,0.396034534421,-3.26180537089,-3.67691393093,-2.539316786,-0.0245975143342,-0.15253231528,0.129083461273,0.0558206508282,0.135622927064,0.217246119334,0.602331451491,787570000.0,3913800.0,85290,787610000.0
5.42252771979,1.62806785604,0.58793139975,0.395590142976,-3.25389804498,-3.69296383019,-2.54605746754,-0.0289951743418,-0.163427423419,0.139002400065,0.0503467347747,0.17775411835,0.218519641481,0.632664096781,787610000.0,3913900.0,85300,787650000.0
5.42320223154,1.58161327059,0.574797136484,0.395986538281,-3.2670422637,-3.66661103041,-2.53541688606,-0.0218252509746,-0.144475308214,0.121666039094,0.0596901111797,0.106148801782,0.216432519004,0.582103473356,787650000.0,3914100.0,85310,787690000.0
5.42434194036,1.60538089038,0.5813881559,0.395820081418,-3.26050015873,-3.68030773891,-2.54127975525,-0.0254256347401,-0.153729743647,0.13016471063,0.0550323068862,0.141895131782,0.217500273247,0.607921362107,787680000.0,3914300.0,85320,787720000.0
5.42562107715,1.60314588219,0.580461773279,0.395768757628,-3.26114199482,-3.67907806762,-2.54092832856,-0.0251854285417,-0.152434669821,0.128988327528,0.0555803599886,0.137619842138,0.217411868018,0.60526386166,787720000.0,3914400.0,85330,787760000.0
5.42687153679,1.62301551055,0.585529872851,0.395401324591,-3.25561877907,-3.6904003114,-2.54571134841,-0.0281092979653,-0.160027476907,0.13588167758,0.0517871882304,0.167107411256,0.218311148863,0.626570534289,787760000.0,3914600.0,85340,787800000.0
5.42939693925,1.61686872682,0.584228731228,0.395935991875,-3.25733460276,-3.68708099124,-2.54430221924,-0.0271240276905,-0.156991636553,0.133443371072,0.0530537214806,0.156446738252,0.218100835976,0.61941010968,787800000.0,3914700.0,85350,787830000.0
5.43061405753,1.63247571316,0.588205397778,0.395625525636,-3.25301931485,-3.69609610295,-2.54822603048,-0.0295708716874,-0.162957254033,0.138838704186,0.0500483352121,0.179705865766,0.218793647727,0.636341384087,787830000.0,3914900.0,85360,787870000.0
5.43188353986,1.621971026,0.584992023928,0.395612220451,-3.25605516143,-3.69028942846,-2.54601367076,-0.0279219949013,-0.158433589858,0.134674847316,0.0522539757462,0.163066319985,0.218325001872,0.624872915734,787870000.0,3915100.0,85370,787910000.0
5.43493351051,1.60970941905,0.582207957874,0.396340150584,-3.2593932685,-3.6835637615,-2.54304310661,-0.0260802652077,-0.152973227726,0.130124331809,0.0546909578364,0.143158277178,0.217866538471,0.611031844086,787910000.0,3915200.0,85380,787940000.0
5.43636576106,1.6195357343,0.584589405278,0.39613799728,-3.25665585107,-3.6892093034,-2.54549504473,-0.0276144498049,-0.156514674265,0.133352992402,0.0528482286564,0.157295057329,0.218323180615,0.62144470655,787940000.0,3915400.0,85390,787980000.0
5.4374582107,1.62733713186,0.586314327561,0.395876856385,-3.25451911923,-3.69367629888,-2.54749973004,-0.0287908819646,-0.159286132522,0.13583219192,0.0514535685217,0.168429612688,0.218677198184,0.629714917578,787980000.0,3915600.0,85400,788020000.0
5.43990629579,1.63121729751,0.587119294431,0.395314050715,-3.25400255704,-3.69751793165,-2.5496584994,-0.029052425088,-0.161445031332,0.137317258908,0.0504713843003,0.176673195736,0.218692404111,0.636117277618,788020000.0,3915700.0,85410,788050000.0
5.43784065857,1.62252019385,0.589761242138,0.397662804473,-3.22796856693,-3.70786328308,-2.55742551735,-0.0236890991649,-0.158198661982,0.140640465588,0.0501390740799,0.180123876919,0.215276243688,0.606195339242,788050000.0,3915900.0,85420,788090000.0
5.43898195314,1.60032197824,0.5833709838,0.397830876901,-3.2342736236,-3.69535619482,-2.55245274901,-0.0202787334355,-0.14895373655,0.132200662629,0.0546640325763,0.145525927376,0.214288569412,0.581964174376,788090000.0,3916000.0,85430,788130000.0
5.44031260204,1.6245031794,0.589631710202,0.397392623723,-3.22753457014,-3.70919778656,-2.55831675785,-0.0239890210405,-0.158314159474,0.140682397621,0.049971750313,0.181745910744,0.215372913036,0.608084397356,788130000.0,3916200.0,85440,788170000.0
5.44146511222,1.62235699293,0.589120321124,0.39752846619,-3.22833222682,-3.70828286352,-2.55816885935,-0.0234735975777,-0.157240162138,0.139737164467,0.0504181980066,0.17812534967,0.215256728958,0.605931855942,788170000.0,3916400.0,85450,788200000.0
5.44258026434,1.618728948,0.587774021752,0.397456706908,-3.22938772041,-3.7062398027,-2.55748655447,-0.0229473196901,-0.155397794782,0.138048996038,0.0512871283996,0.171732401063,0.215109351704,0.601740471401,788200000.0,3916500.0,85460,788240000.0
5.44367197268,1.6130953631,0.585926683204,0.397423232199,-3.23093537697,-3.70305906807,-2.55624653906,-0.0222127861662,-0.152836210633,0.135707724029,0.0524839575426,0.162479058311,0.21487455889,0.595405413884,788240000.0,3916700.0,85470,788280000.0
5.44479294349,1.62982022015,0.590481506417,0.397325152873,-3.22633245891,-3.71262824417,-2.56034816806,-0.0247069853409,-0.159175167452,0.141553357672,0.0492470581292,0.187198099497,0.215630639972,0.613367524335,788280000.0,3916800.0,85480,788310000.0
5.44608508903,1.64453248705,0.594146172651,0.396967572924,-3.22232169675,-3.72120068073,-2.56406255527,-0.0268158831191,-0.164822775171,0.146607828636,0.0464077390806,0.209202956939,0.216270990785,0.629387240248,788310000.0,3917000.0,85490,788350000.0
5.44685845616,1.6094429603,0.584226939027,0.397326428308,-3.23223041861,-3.70122512323,-2.55600364899,-0.021410333201,-0.150352861127,0.133433243052,0.05350791262,0.154711298267,0.214713287799,0.590988436497,788350000.0,3917200.0,85500,788390000.0
5.45169390811,1.62095520211,0.58865145598,0.398248627522,-3.22890083515,-3.70834641799,-2.55868329801,-0.0231685315871,-0.154267067578,0.137747418859,0.0511800648634,0.170833972113,0.215355618936,0.602987589722,788390000.0,3917300.0,85510,788420000.0
5.45345599655,1.63053474588,0.591128733799,0.398180536374,-3.226223718,-3.7138956044,-2.56104605428,-0.0246132274403,-0.157677109191,0.140938343496,0.0493655940211,0.184511352978,0.215806166937,0.613098202921,788420000.0,3917500.0,85520,788460000.0
5.45431115891,1.61408243582,0.586262990054,0.398233443883,-3.23092737334,-3.70460283385,-2.55742138735,-0.0220610328381,-0.150754533628,0.134588130036,0.0527702627076,0.158703673844,0.215070305734,0.595109714382,788460000.0,3917600.0,85530,788500000.0
5.4554420089,1.61991505948,0.587939329979,0.398304786187,-3.22941249762,-3.70808702987,-2.55906292851,-0.0229159173288,-0.15278578846,0.136520661208,0.0516676049126,0.166988641179,0.215334625704,0.601407021462,788500000.0,3917800.0,85540,788530000.0
5.45657301538,1.6239934905,0.588656092264,0.39807592591,-3.22828627306,-3.71047359394,-2.5600894019,-0.0234551678515,-0.15416512247,0.137706840021,0.0509324576015,0.172675745122,0.215516900989,0.605676864968,788530000.0,3918000.0,85550,788570000.0
5.45752758825,1.60240725885,0.58243944704,0.398269420306,-3.23440239692,-3.69821546266,-2.555203534,-0.0201208352713,-0.145124234735,0.129476831838,0.0553497394393,0.138852175529,0.214560764955,0.581986589469,788570000.0,3918100.0,85560,788610000.0
5.46045825617,1.62737675984,0.589694433708,0.398382494974,-3.22739665785,-3.71275425135,-2.56118498241,-0.023975054161,-0.154650669222,0.138459752106,0.0504344152558,0.176000659201,0.215736864068,0.608839275408,788610000.0,3918300.0,85570,788650000.0
5.46177855474,1.62659834252,0.589157272123,0.398324046344,-3.22763469145,-3.71231663474,-2.5611101902,-0.0238346878194,-0.15390691391,0.137793964641,0.0507000619448,0.173833035427,0.21571961154,0.607654650897,788650000.0,3918500.0,85580,788680000.0
5.46306665223,1.64816153387,0.594736207538,0.397959407478,-3.22162922594,-3.72462803451,-2.56632116922,-0.0270874486814,-0.162189129041,0.145331484834,0.0465646702491,0.205949530788,0.21669191684,0.630846142641,788680000.0,3918600.0,85590,788720000.0
5.46613176082,1.64414079825,0.594106406047,0.398555041301,-3.22269472946,-3.72256861478,-2.56538188447,-0.0265340053867,-0.15994687103,0.143675574575,0.0473653310752,0.198432778298,0.216584308459,0.625960878967,788720000.0,3918800.0,85600,788760000.0
5.46721419464,1.61392212891,0.585578068766,0.398833278111,-3.23129873273,-3.70558590644,-2.55859134442,-0.0218136887371,-0.147547559303,0.132354150694,0.0534612795381,0.15176421821,0.215224230925,0.593156805256,788760000.0,3918900.0,85610,788790000.0
5.46888699279,1.65464628802,0.596407185956,0.398220639028,-3.21992674597,-3.72886752163,-2.56827547891,-0.0278978599272,-0.163525589941,0.146897174006,0.0455231852142,0.213190888264,0.217057180603,0.637178106757,788790000.0,3919100.0,85620,788830000.0
5.46965814511,1.62139541694,0.58699725948,0.398556924654,-3.22930163129,-3.70994428999,-2.56067851638,-0.0229001138354,-0.149796205347,0.134385735503,0.0522188470593,0.161542045357,0.215577388062,0.600821984835,788830000.0,3919300.0,85630,788870000.0
5.47058935758,1.63459301428,0.590536698466,0.398440894561,-3.22565423951,-3.71749440348,-2.56384961103,-0.0247991326232,-0.154827847902,0.139005373865,0.0496605965352,0.181105530906,0.216175177896,0.614978225162,788870000.0,3919400.0,85640,788900000.0
5.47458668523,1.63474591934,0.585172527509,0.396170406113,-3.25426194277,-3.70240690942,-2.55449174694,-0.0287456750417,-0.153951971014,0.131961635652,0.0519066605405,0.163088328094,0.219213221302,0.635293930346,788900000.0,3919600.0,85650,788940000.0
5.47608997949,1.66911659512,0.594227504163,0.395633803336,-3.24463952912,-3.72200490329,-2.56267960946,-0.0339896155764,-0.167351056933,0.144146027402,0.0451979983554,0.214725091328,0.220761215903,0.672363605236,788940000.0,3919700.0,85660,788980000.0
5.47672084866,1.63124951627,0.583863029603,0.396199159922,-3.25543236421,-3.70062196279,-2.55412601722,-0.0281176610387,-0.151884721297,0.130092610943,0.0527511313633,0.156348286326,0.219052489234,0.631264975386,788980000.0,3919900.0,85670,789010000.0
5.47917714192,1.66397074505,0.592433304758,0.395235199633,-3.24680698988,-3.72074564231,-2.56291850768,-0.0326285607872,-0.165564665076,0.142048959021,0.0460747839571,0.20843504575,0.220352254491,0.668805833524,789010000.0,3920100.0,85680,789050000.0
5.48038272924,1.64892861484,0.587998836056,0.395320386115,-3.25106835888,-3.71227157559,-2.55960168524,-0.0304036389085,-0.159157276845,0.136212268393,0.0491975450361,0.184683879133,0.219689432956,0.652287947895,789050000.0,3920200.0,85690,789090000.0
5.47862126713,1.64383185356,0.591769990867,0.397647778386,-3.22408560959,-3.72491599202,-2.56838037028,-0.0256133802642,-0.157483004679,0.140956323508,0.0480980147277,0.194064292267,0.216422113017,0.626618307861,789090000.0,3920400.0,85700,789130000.0
5.4800594525,1.65028662368,0.593233775036,0.397486717824,-3.22232013256,-3.72869010396,-2.5700647166,-0.0265659900325,-0.159701640745,0.142970273764,0.0469124446925,0.203136071528,0.216715635322,0.633442976771,789130000.0,3920500.0,85710,789160000.0
5.48102361039,1.65543281211,0.594247646848,0.397279777666,-3.22092554469,-3.73162856596,-2.57145958111,-0.0273719143938,-0.161412087353,0.144489349472,0.0460379245626,0.210214626569,0.216944272171,0.63883574692,789160000.0,3920700.0,85720,789200000.0
5.48180229809,1.63485482821,0.588635104305,0.397589614143,-3.22680987061,-3.72010572173,-2.56685340971,-0.024160206455,-0.152975029228,0.136829952632,0.0501442045938,0.178473653036,0.216024826671,0.616527238446,789200000.0,3920900.0,85730,789240000.0
5.48346344344,1.66156579582,0.595652709956,0.397188082583,-3.21932473029,-3.73539964638,-2.57327442352,-0.0283024988952,-0.163302511172,0.146244305778,0.0449475786228,0.218450084168,0.217229954139,0.645330515036,789240000.0,3921000.0,85740,789270000.0
5.4841159101,1.63877574423,0.589017767266,0.397322682017,-3.22577591349,-3.72240617126,-2.56813221658,-0.0248666959946,-0.1537930393,0.13754537101,0.0496202600965,0.182821382849,0.216215079877,0.620344992788,789270000.0,3921200.0,85750,789310000.0
5.48513071003,1.63877480071,0.58902846256,0.397459850604,-3.22588540009,-3.72248156328,-2.5683305007,-0.0247665206223,-0.153433782112,0.137284863567,0.0496494422104,0.182024914669,0.216215641653,0.620170244019,789310000.0,3921300.0,85760,789350000.0
5.48642480225,1.66160932075,0.594963895116,0.397070780594,-3.21953413819,-3.73556375086,-2.57388578609,-0.0282419498137,-0.162261179717,0.145308885892,0.0452533860581,0.216195897066,0.217236443099,0.644842569541,789350000.0,3921500.0,85770,789380000.0
